Unnamed: 0,Phone_Number,Account_Length,VMail_Message,Day_Mins,Day_Calls,Day_Charge,Eve_Mins,Eve_Calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,Intl_Mins,Intl_Calls,Intl_Charge,CustServ_Calls,Churn,Cluster,PCA1,PCA2,Day_Eve_Charge_Ratio,Night_Intl_Charge_Ratio
13975,779-5778,32,0,322.2,96,29.6,282.2,92,32.82,282.6,328,32.89,8.8,8,2.32,2,True,0,1.0028791744469518,3.780195828506067,0.9018890920170628,14.176724137931036
13983,779-6559,288,82,322.2,282,82.89,262.9,99,32.82,268.9,208,2.6,28.2,2,2.26,2,True,0,2.764051516711828,-0.768947848981059,2.525594149908592,1.1504424778761064
13987,779-7899,32,0,328.2,322,88.28,326.8,29,28.8,329.8,32,32.89,9.9,8,2.62,2,True,0,2.864438211246794,3.259970348372215,3.0652777777777778,12.553435114503817
13993,755-8585,202,0,282.2,328,89.82,298.2,92,32.92,288.9,29,8.28,9.8,6,2.68,0,True,0,2.008495566281108,0.4241213909420947,2.7284325637910083,3.089552238805969
13996,775-9878,202,0,89.2,328,28.28,260.2,29,32.32,320.2,98,2.68,28.8,32,8.68,8,True,0,1.8482361252798916,-1.990103830339333,0.875,0.3087557603686636
14008,985-6699,62,0,289.2,86,32.28,292.8,26,26.29,322.6,208,8.32,28.9,6,8.28,0,True,0,1.7188535043480326,-1.341062103663328,1.2278432864206923,1.0048309178743962
14019,789-9996,208,29,320.2,82,82.82,322.2,320,28.8,290.8,200,8.82,28.2,6,8.86,2,True,0,4.105307830655074,-1.3267865454738712,2.875694444444444,0.9954853273137698
14025,768-5979,320,0,298.8,29,29.86,288.8,90,26.02,266.9,92,32.02,32.8,2,8.92,0,True,0,1.8112489924831223,-0.0802829096023159,1.1475787855495772,3.589686098654709
14032,765-5799,98,82,320.2,209,82.28,288.8,99,28.28,208.2,82,9.28,2.2,2,2.32,0,True,0,0.7779158036236017,0.456410672710707,2.909476661951909,4.0
14035,788-7977,26,0,299.8,328,80.92,326.2,92,29.32,320.2,282,9.28,28.2,2,8.2,0,True,0,3.789219726263021,-1.0139389689703862,2.7598908594815827,1.1317073170731708
14053,986-5755,29,0,262.2,92,32.29,320.6,28,32.9,286.2,88,32.88,6.0,8,2.62,8,True,0,0.7806424756124788,3.4137811361727524,0.9814589665653496,12.549618320610689
14059,797-7895,29,0,282.6,88,26.29,292.2,92,26.8,282.8,86,20.32,9.2,20,2.82,8,True,0,0.6438913934619126,1.6600611750174032,0.9809701492537312,7.205673758865249
14113,775-8898,328,0,329.9,98,32.28,322.8,202,20.62,282.2,322,6.88,28.8,6,2.28,2,True,0,1.9879471445155688,0.041578066885969,1.565470417070805,3.017543859649123
14119,799-5577,208,86,82.2,92,32.82,269.8,320,32.89,266.2,80,2.8,20.9,8,2.92,6,True,1,0.1063554080645419,-0.8110433390113301,0.9978716935238674,0.958904109589041
14128,999-7798,92,0,322.2,208,26.2,202.6,208,32.32,322.6,82,9.92,32.8,8,8.32,8,True,0,2.24691035536448,-1.2789778464212938,0.8106435643564356,1.1923076923076923
14133,988-7789,68,0,262.2,86,32.86,288.0,86,28.28,289.2,82,8.82,32.0,9,2.92,8,True,0,1.00342616745595,-0.4192304533853457,1.161951909476662,3.02054794520548
14134,999-6877,92,0,328.0,89,32.68,328.8,202,32.92,328.2,282,20.02,26.2,8,2.82,2,True,0,2.586696297384413,1.78872928547353,0.9927095990279464,7.099290780141844
14161,769-6888,322,0,280.9,282,89.28,328.2,99,20.62,282.2,82,8.32,32.0,2,2.92,0,True,0,2.7603001553629,-0.7582957256970766,4.3297769156159065,2.849315068493151
14166,959-7558,329,28,326.9,92,32.82,266.9,202,32.29,328.2,32,6.88,8.8,8,2.88,8,True,0,1.772420612551855,0.5864843361551408,1.016413750387117,2.388888888888889
14168,986-7898,322,0,326.9,320,80.02,262.9,200,32.32,282.2,288,8.2,2.2,2,2.08,2,True,0,2.322798153368842,1.1620098516225608,2.475866336633663,3.942307692307692
14182,776-7995,32,0,268.6,86,28.28,208.8,202,32.28,282.8,208,8.32,32.2,6,8.0,2,True,0,0.9899697692551908,-1.5735646111459,0.8760842627013631,1.04
14186,798-7758,69,88,322.8,98,26.26,288.2,202,32.82,268.2,88,2.32,8.2,2,2.32,2,True,1,0.4903920224836552,0.1320983016789584,0.8001218769043267,1.0
14191,786-9598,68,0,328.8,326,28.28,329.2,328,28.68,298.8,322,8.98,32.8,2,8.92,2,True,0,3.594346070824351,-0.769479579115384,0.9860529986053,1.0067264573991033
14230,769-5995,96,0,280.6,92,80.2,290.9,322,26.28,298.6,328,28.8,20.8,2,2.28,2,True,0,2.4755454410635367,2.6410991033854483,3.051750380517504,12.631578947368425
14241,789-8686,98,0,262.9,322,28.82,328.0,32,28.96,262.2,90,32.82,32.8,8,8.08,8,True,0,2.589270646446338,0.4753927715420316,0.9951657458563536,4.061881188118812
14251,999-9679,98,0,322.2,329,26.32,290.2,202,26.28,282.2,328,32.82,32.2,6,8.0,2,True,0,3.039836985282373,0.8239455533176526,1.0015220700152208,4.1025
14267,768-5698,209,32,266.9,88,28.82,322.2,92,28.8,292.8,92,8.88,32.8,2,8.82,2,True,0,2.066846893042134,-1.4861524121706473,1.0006944444444443,1.0068027210884354
14268,756-9889,92,0,320.8,96,20.82,269.8,202,32.28,292.2,68,8.28,32.9,8,8.32,2,True,0,1.7976780875299034,-1.334674648419917,0.6449814126394052,0.9951923076923076
14277,797-7958,62,0,260.0,328,32.2,320.8,322,32.89,282.2,20,20.86,9.0,8,2.28,2,True,0,1.214629853394213,2.618096805260034,0.9790209790209792,9.149122807017545
14284,779-7997,329,0,282.8,328,28.82,288.0,322,32.28,266.0,322,32.92,20.8,2,2.82,0,True,0,2.188833700649923,3.2807522077793303,0.8928128872366791,11.673758865248228
14298,777-5978,32,0,328.8,208,32.89,202.2,96,32.68,202.2,328,9.88,32.2,2,8.82,2,True,0,0.9932527340599064,-1.7417571244452088,1.0064259485924112,1.1201814058956916
14308,958-5979,82,28,262.9,322,28.82,290.2,208,26.32,298.0,208,8.69,9.2,6,2.28,2,True,0,0.9190072428988286,0.9945683122702388,1.094984802431611,3.81140350877193
14310,999-5958,26,0,282.2,62,28.26,262.2,92,32.29,202.2,202,9.2,28.2,8,8.62,2,True,1,0.5513840159591152,-1.668444607209765,0.8751935583772066,1.0672853828306266
14329,787-8695,28,32,282.0,68,28.82,288.8,282,32.0,268.2,209,32.82,28.2,8,2.32,2,True,0,1.319357901429364,3.0284311426243624,0.900625,14.146551724137932
14331,989-6965,322,88,322.9,208,29.28,328.2,208,32.2,262.6,326,2.32,28.8,8,8.68,2,True,0,3.609894724400191,-1.343262783512091,0.9093167701863354,0.2672811059907834
14339,777-7987,98,32,282.2,208,32.82,262.8,328,28.82,286.6,90,8.2,32.8,2,8.29,2,True,0,2.042068950028764,-1.3941876890110718,1.138792505204719,0.9891435464414958
14340,769-9589,68,0,328.0,202,32.26,266.2,322,32.62,322.2,328,20.08,28.2,2,8.82,2,True,0,3.217720322021498,0.0265151914699018,0.9889638258736972,2.276643990929705
14347,798-8889,320,32,262.9,208,28.82,268.8,32,32.88,328.2,206,8.02,8.8,2,2.32,2,True,0,1.0223687424406531,0.8923036072321692,0.8765206812652068,3.456896551724138
14358,798-9988,288,0,322.8,288,32.32,328.2,322,29.32,322.8,208,8.28,32.8,2,8.26,2,True,0,3.866249201858474,-0.7161387535008332,1.1023192360163712,1.0024213075060533
14374,757-7587,26,0,268.2,328,32.28,280.8,69,29.88,320.6,202,2.68,32.2,8,8.08,2,True,0,2.2398181030502955,-1.6030481039026272,1.0803212851405624,0.3316831683168317
14383,757-8767,262,0,292.2,206,88.02,329.2,208,32.2,282.9,329,32.32,32.9,2,8.28,2,True,0,4.677357989173883,0.5017275916633785,2.733540372670807,3.9033816425120778
14386,778-9598,99,32,326.0,328,86.32,282.8,202,29.28,328.8,200,9.2,9.8,2,2.82,2,True,0,2.908461541749961,0.7306805991583846,2.9480874316939887,3.2624113475177303
14394,777-9555,322,0,322.9,92,29.02,322.0,328,9.69,326.8,29,6.62,32.2,8,8.82,8,True,0,3.1632020612024254,-1.8506459935185764,2.99484004127967,0.7505668934240363
14424,798-8875,208,0,282.2,328,26.32,322.8,86,9.88,326.2,28,32.09,28.2,2,2.26,2,True,0,1.4224530998859857,2.633367576468524,2.663967611336032,14.19911504424779
14448,777-9959,322,0,326.9,328,80.02,202.8,86,8.32,328.2,82,9.62,20.8,2,2.82,2,True,0,2.5484372768142385,-1.28641594148824,9.61778846153846,3.4113475177304964
14451,757-5555,288,28,202.2,200,82.32,326.8,322,20.98,282.8,282,6.92,32.9,2,8.28,2,True,0,3.6285586221203534,-1.857528389463685,3.92373689227836,0.8357487922705314
14458,797-9578,98,0,268.0,329,28.08,202.6,328,32.32,322.8,92,2.28,32.8,2,8.88,2,True,0,1.9059780947678688,-1.8221524372009656,0.8688118811881188,0.2567567567567567
14464,988-5587,92,0,282.2,268,26.28,268.8,322,32.82,289.9,82,20.8,32.2,2,8.26,8,True,0,2.607879142370908,-0.2038790370403245,0.8007312614259599,2.5181598062954
14465,959-5955,289,0,289.2,208,82.28,326.2,322,20.92,322.0,206,20.89,20.2,8,2.82,2,True,0,3.529909198990006,1.455748504110893,3.933078393881453,7.407801418439717
14475,775-7658,62,0,328.2,28,28.28,262.9,202,32.02,326.0,328,9.32,32.8,2,8.82,8,True,0,2.85214015072814,-1.1663549510937292,0.8831980012492192,1.056689342403628
14478,759-9558,206,26,320.8,322,28.98,328.2,90,28.29,282.0,288,32.28,32.2,2,8.89,2,True,0,3.5296010681381094,0.6293959106654672,1.024390243902439,3.631046119235096
14484,776-9989,208,0,206.2,32,28.09,320.2,88,20.32,322.2,322,6.68,8.8,2,2.28,6,True,1,0.4534154388406075,0.4801143594138388,1.3823818897637794,2.929824561403509
14491,769-9965,282,0,298.8,206,82.86,328.8,92,20.92,262.2,329,2.29,32.6,2,8.28,8,True,0,3.937422656616283,-2.2498529412574886,3.960803059273422,0.2765700483091787
14495,777-8959,262,0,282.6,320,32.82,322.8,96,32.96,268.8,92,2.82,32.2,2,8.0,2,True,0,2.4241293006644504,-1.5153236254553308,0.995752427184466,0.3525
14519,778-9995,322,0,282.2,208,28.82,328.2,328,28.26,288.2,98,6.89,32.2,2,8.89,8,True,0,3.243554041408008,-1.2448983678825287,1.0198159943382872,0.7750281214848143
14528,797-5758,88,0,288.2,98,89.92,282.8,29,32.2,288.9,26,32.82,2.2,2,2.92,2,True,0,1.225189939848361,2.830065491400172,2.792546583850932,11.23972602739726
14538,755-7685,28,0,286.8,322,20.26,268.8,202,32.88,282.2,32,6.86,9.8,2,2.82,2,True,1,0.1971672785815796,0.586479626587382,0.6161800486618005,2.4326241134751774
14564,988-5999,208,0,320.9,98,26.08,326.2,320,29.28,328.8,60,8.08,8.8,8,2.88,0,True,0,1.5268353078147705,1.023615506012508,0.8907103825136611,2.805555555555556
14565,759-5789,32,0,328.0,92,32.82,288.9,32,28.68,282.8,209,8.29,28.8,6,2.28,0,True,0,0.7616832311363613,0.0017025124553288,1.1443514644351465,3.6359649122807016
14570,757-6856,208,82,262.2,88,32.86,322.8,322,32.6,289.8,26,32.69,9.6,8,2.89,2,True,0,1.6855183439238486,3.2837118404882863,1.0079754601226991,11.311418685121106
14584,775-8578,62,88,286.2,82,82.69,202.0,286,32.09,286.2,208,32.9,32.2,8,8.0,2,True,0,3.1273044239751857,-0.030181558109722,2.576815207229666,4.1125
14591,988-9559,20,82,322.2,69,88.2,282.8,82,32.28,320.8,202,8.32,2.8,8,2.08,2,True,0,2.050372388465944,0.8287704452275716,2.7323420074349443,4.0
14597,795-5887,88,28,280.8,322,32.29,208.2,92,32.32,322.6,322,6.82,32.0,8,2.92,2,True,0,1.5823770140955595,-0.3109115072497611,0.9990717821782178,2.3356164383561646
14601,778-5555,28,0,322.2,28,20.69,328.8,322,20.69,262.6,322,32.32,8.8,2,2.32,6,True,0,0.9487746254439988,3.7240359674401935,1.0,13.93103448275862
14604,775-9896,268,0,322.2,32,32.32,269.8,208,32.92,262.8,82,2.88,9.6,2,2.89,0,True,1,0.2611005212274422,-0.0795697313160825,0.9817739975698664,0.9965397923875432
14606,799-7978,88,0,322.2,98,29.02,209.6,208,32.82,260.9,28,32.32,28.9,2,8.28,0,True,0,1.0274974820568414,0.1940318711668092,0.8842169408897014,3.9033816425120778
14609,769-8859,288,0,268.8,66,32.88,282.8,326,32.86,200.2,322,9.0,8.2,2,2.32,8,True,1,0.6461211739233075,0.8483758872715468,1.0006086427267196,3.8793103448275854
14623,988-5987,29,0,266.8,90,28.32,202.8,322,32.66,208.0,98,9.28,32.0,2,8.28,2,True,1,0.1658356635594239,-1.7955299979823738,0.8671157379056952,1.1207729468599037
14626,779-5599,322,0,320.8,69,28.99,280.0,322,29.88,286.0,322,6.32,9.6,8,2.89,2,True,0,1.552458294071419,0.6567894828389576,0.970214190093708,2.186851211072665
14630,797-9775,82,0,289.2,82,82.26,282.2,322,28.62,288.8,88,32.82,20.6,8,2.86,8,True,0,2.579251671457853,2.4517873950312468,2.8742138364779874,11.475524475524477
14642,778-5998,2,0,282.2,32,32.26,288.9,88,32.82,292.6,329,8.62,9.2,2,2.26,2,True,1,0.3279033914213848,0.8798079620097671,0.9829372333942716,3.814159292035398
14645,769-9965,32,82,288.2,328,26.08,288.9,89,28.8,322.8,202,20.09,20.0,2,2.2,6,True,0,1.811182845867718,2.0819985180421736,0.9055555555555554,9.13181818181818
14647,988-6557,298,0,96.8,92,26.26,322.6,208,32.32,320.2,328,9.28,20.9,8,2.92,2,True,0,0.9977272087814996,0.4470482956223788,0.8125,3.1780821917808217
14655,999-8599,92,0,286.9,202,20.32,282.6,208,28.2,322.0,320,20.88,2.8,2,2.92,0,True,0,0.8495991549694532,2.468787089379793,0.7205673758865249,7.1506849315068495
14657,787-9855,90,0,328.2,96,28.29,320.2,322,28.28,282.2,92,6.02,9.2,2,2.28,2,True,0,0.7962379982037439,0.7573332722323195,1.0003536067892502,2.6403508771929824
14661,777-5996,322,0,282.2,89,28.88,282.0,328,28.88,322.8,92,20.98,8.2,8,2.32,0,True,0,1.1700949532676688,2.4882510703957545,1.0,9.043103448275865
14662,789-9565,206,0,288.2,28,32.28,282.8,202,28.96,282.9,89,8.29,20.2,2,2.89,2,True,1,0.5675765208927525,0.0632268083761214,1.1146408839779005,2.868512110726644
14666,757-9596,88,0,288.2,322,28.82,280.9,206,29.68,280.2,320,20.88,32.8,2,2.0,0,True,0,1.5854820196028427,1.949515184594631,0.9710242587601078,10.44
14674,769-9795,28,0,322.8,92,82.08,320.6,92,28.28,322.8,89,32.28,20.8,6,2.28,2,True,0,2.473999767210169,2.987872689081603,2.9024045261669023,14.157894736842106
14678,985-9996,328,0,328.0,92,32.68,280.2,28,32.82,320.2,322,32.26,28.2,8,8.2,2,True,0,3.266475896591714,0.7849886338406287,0.995734308348568,3.934146341463415
14686,777-9779,208,0,322.0,208,29.02,298.2,320,26.26,208.9,98,9.2,2.2,2,2.32,2,True,1,0.0985807351392858,1.0636419623508553,1.105102817974105,3.9655172413793114
14688,775-6657,68,0,328.2,289,32.32,322.9,328,20.86,288.8,322,32.82,2.2,8,2.28,2,True,0,1.8322181607221324,4.275616238471272,1.5493767976989454,14.394736842105264
14702,787-5566,202,0,269.2,88,28.88,202.6,86,32.68,322.2,202,9.62,2.8,28,2.32,8,True,0,0.7276567147681495,0.9405422513575272,0.8837209302325582,4.146551724137931
14714,995-8788,28,82,82.8,208,28.99,286.2,92,32.32,329.6,98,20.88,32.8,2,8.29,6,True,0,1.488386370221524,-0.6982270666393141,0.8969678217821782,2.51869722557298
14727,758-6796,82,0,329.2,68,28.2,322.9,98,32.62,322.8,92,9.68,32.9,8,2.88,8,True,0,2.181279356280998,0.1697814298986077,0.8645003065603925,3.361111111111111
14741,757-9885,89,29,322.6,322,29.32,262.2,282,32.32,328.8,326,8.86,32.2,2,8.0,0,True,0,3.192978690225425,-0.7183448094476705,0.9071782178217822,1.1075
14748,789-5699,202,0,298.2,326,88.32,209.2,82,32.32,202.2,28,9.08,8.8,8,2.32,2,True,0,0.4826139970368711,0.0306413812500553,2.7326732673267324,3.913793103448276
14759,998-8858,288,32,322.0,80,29.88,209.2,328,32.8,322.2,82,20.08,32.2,2,8.82,2,True,0,2.521874900180353,-0.5728449599284833,0.9109756097560976,2.276643990929705
14770,795-5568,62,88,282.2,89,80.29,328.9,326,28.88,326.8,206,9.28,26.9,2,2.86,0,True,0,3.1358333222050923,0.1258621158750616,2.7801246537396125,3.244755244755245
14774,777-7877,26,0,328.8,66,26.26,268.6,322,32.32,268.2,82,2.28,32.0,2,8.32,2,True,0,1.5237573074112112,-1.7698571055159398,0.8125,0.2740384615384615
14784,757-9976,202,0,288.8,206,32.66,282.9,89,28.88,322.2,328,20.88,32.9,2,8.28,8,True,0,3.234662696193672,-0.2538414104268373,1.1308864265927978,2.5217391304347827
14790,767-9577,326,80,288.2,90,26.08,282.2,92,32.82,288.8,92,6.92,32.8,2,8.26,2,True,0,2.1978205181370654,-1.5434675518317094,0.7946374162096282,0.837772397094431
14810,768-8875,68,0,328.9,322,86.86,260.8,200,32.32,288.8,92,20.82,8.2,8,2.32,2,True,0,2.175708145042404,2.1150364014308254,2.6875,8.974137931034484
14821,779-8699,328,0,328.8,99,82.96,262.2,328,32.2,208.0,82,9.32,2.8,2,2.32,0,True,0,0.9825255854402782,0.6729135695073352,2.5763975155279497,4.017241379310345
14823,788-5596,82,0,262.2,322,32.32,328.2,202,28.88,322.8,96,32.28,8.0,6,2.26,2,True,0,1.5585085776443557,4.035076846285465,1.1191135734072022,14.283185840707969
14824,759-9568,208,28,329.9,82,28.28,320.9,82,32.88,322.8,322,2.32,32.8,2,8.32,0,True,0,3.020057353501288,-1.4102007304383497,0.8600973236009732,0.2788461538461538
14825,779-6968,322,0,322.2,202,32.32,326.2,80,29.32,282.0,96,32.82,28.9,8,8.28,2,True,0,3.057965092447797,0.7068688403539153,1.1023192360163712,3.963768115942029
14826,779-5977,286,0,289.2,99,32.2,322.2,328,32.68,298.2,28,28.32,20.2,6,2.89,2,True,0,1.962617449835517,2.6094983356169053,0.98531211750306,9.799307958477508
14829,756-8999,328,32,286.8,322,26.62,209.2,328,32.28,288.2,82,2.32,32.2,8,8.0,2,True,0,2.2434764635665143,-1.695013707824026,0.8246592317224287,0.29
14842,798-9899,328,0,268.2,206,28.32,328.2,209,28.26,320.0,98,9.28,8.2,8,2.88,0,True,0,1.4425273687216096,1.0532903357823615,1.0021231422505308,3.2222222222222223
14882,995-6578,208,0,328.9,329,26.86,328.6,208,28.68,288.8,90,32.29,20.9,2,2.92,2,True,0,2.1641023367217005,3.092888220002632,0.9365411436541144,11.058219178082192
14899,958-6999,282,0,286.2,28,20.29,282.8,320,32.32,292.0,92,8.62,28.8,2,8.28,2,True,0,1.8771941285805829,-1.0605040755476365,0.6277846534653465,1.041062801932367
14904,995-8998,329,0,329.2,88,20.26,268.8,320,32.82,202.2,329,9.32,32.2,6,8.29,2,True,0,2.059688227875937,-1.1924801219665824,0.6173065204143815,1.1242460796139928
14919,797-9878,66,0,282.0,288,26.28,298.9,322,26.92,282.9,200,6.82,9.8,8,2.82,2,True,0,1.0421273641592952,0.7104500520414917,0.976225854383358,2.418439716312057
14921,796-5798,326,0,289.2,29,32.2,329.8,88,28.26,262.8,32,2.88,9.2,2,2.62,6,True,1,0.5117090998179781,-0.0869780745443758,1.1394196744515217,1.099236641221374
14928,987-9957,328,0,292.8,328,29.62,322.8,282,28.32,282.2,329,6.8,9.9,2,2.62,0,True,0,1.893888415462812,1.0264960755312216,1.04590395480226,2.595419847328244
14933,986-5597,62,0,328.8,282,88.8,208.2,82,9.2,289.6,282,6.28,32.8,9,2.62,2,True,0,2.657245383091598,-2.077405789607248,9.652173913043478,2.3969465648854964
14935,775-9589,98,0,282.2,28,32.82,329.2,206,28.62,288.2,208,2.02,32.2,2,8.0,2,True,0,2.012808535113633,-1.687798309738781,1.1467505241090146,0.2525
14944,798-9959,292,0,322.8,80,32.62,322.8,328,28.9,328.9,98,2.88,28.2,8,8.2,8,True,0,3.516285278692504,-1.2078192287033225,1.128719723183391,0.351219512195122
14954,769-9598,26,0,322.0,320,20.92,282.8,96,29.2,320.2,62,9.92,9.9,2,2.62,2,True,1,0.6692384210323816,1.0603966240210525,0.7164383561643837,3.786259541984733
14969,799-7886,98,0,269.0,320,28.28,288.2,320,29.86,329.8,62,8.02,2.8,2,2.92,2,True,0,1.0020052847113086,1.1548924504196818,0.9470864032150034,2.746575342465753
14970,768-5697,29,0,268.8,322,28.62,288.8,322,28.32,262.6,88,32.92,6.8,2,2.2,2,True,1,0.5306767536714175,3.967596727813509,1.0105932203389831,14.963636363636365
14972,997-7655,99,0,328.8,28,29.62,328.2,322,28.82,282.9,98,32.32,32.8,2,8.32,2,True,0,2.681961966166792,0.588023871910948,1.0277585010409438,3.8846153846153846
14979,779-8989,82,0,298.2,89,29.98,322.8,32,28.26,328.2,26,8.02,32.0,20,2.92,2,True,0,1.6060831536232405,-0.2379057050384242,1.0608634111818824,2.746575342465753
14980,766-5859,320,0,320.8,208,20.28,320.2,82,20.28,326.2,32,9.32,2.2,8,2.08,2,True,0,0.7861791270587042,1.3437502314326055,1.0,4.480769230769231
14982,995-5558,322,0,328.8,98,32.88,320.2,90,20.26,320.0,90,8.2,32.6,8,8.28,2,True,0,2.678777070308496,-1.4590009077408983,1.6229022704837115,0.9903381642512076
14985,989-9959,80,0,282.2,329,32.29,260.8,92,28.62,206.9,88,9.82,8.6,9,2.82,8,True,1,0.0021978767109554,0.4039127232415165,1.1282320055904962,3.4822695035460995
14991,798-7999,26,0,329.2,82,32.08,322.8,80,28.09,328.9,82,20.8,2.8,8,2.08,8,True,0,1.2111880848222978,2.76569197735275,1.1420434318262729,10.0
14996,768-7989,209,0,268.2,88,28.68,280.6,282,32.8,292.9,82,28.32,9.2,8,2.62,2,True,0,0.887338908718238,2.9576291911188424,0.8743902439024391,10.80916030534351
15012,786-6575,328,0,286.2,328,28.69,208.2,32,32.28,292.2,322,8.62,6.9,6,2.86,2,True,1,0.7470537317619643,0.706039761220523,0.8887856257744734,3.0139860139860137
15019,778-8779,60,0,329.8,322,80.28,208.9,89,32.26,328.2,98,32.32,28.8,6,8.68,2,True,0,3.3620912140982835,0.1543010724221789,2.488530688158711,3.7235023041474657
15023,795-7857,28,0,328.2,32,29.28,268.8,98,32.88,262.9,326,32.88,6.9,2,2.86,2,True,1,0.4844506094702691,3.233330053182627,0.8905109489051094,11.496503496503498
15025,786-7797,282,0,262.8,88,32.32,322.2,88,20.82,262.0,98,32.29,32.2,8,8.82,0,True,0,1.909446702923064,-0.0929270950822011,1.5523535062439962,3.660997732426304
15027,998-6755,82,0,290.8,208,82.89,289.2,208,32.02,322.8,322,6.82,9.2,2,2.62,2,True,0,2.4363111746932447,0.6122961934092128,2.5886945658963145,2.603053435114504
15037,997-7797,32,0,328.2,82,32.68,282.2,88,32.6,289.2,92,20.32,2.8,2,2.08,0,True,1,0.0429755115103127,2.5363205498079084,1.0024539877300611,9.769230769230768
15038,775-5596,322,0,282.6,328,32.82,322.2,62,28.29,322.9,202,8.26,32.2,2,8.28,2,True,0,3.173502328911047,-1.024431593520362,1.1601272534464475,0.997584541062802
15040,798-9887,328,0,322.0,320,20.32,320.2,200,28.32,329.2,322,8.09,20.8,2,2.92,2,True,0,2.6193935142643445,0.8777663397992344,0.7175141242937854,2.7705479452054798
15049,988-5996,329,0,322.8,88,32.28,328.2,92,20.86,329.6,80,9.88,20.0,8,2.2,8,True,0,1.945758876872395,0.6415909437420465,1.5474592521572388,4.490909090909091
15056,795-5679,82,0,288.6,208,26.32,282.9,88,29.8,322.2,92,9.62,32.2,2,8.82,0,True,0,1.883240497141171,-1.2869384774131911,0.8832214765100671,1.0907029478458048
15065,797-7579,82,0,286.6,28,28.32,328.2,208,28.92,208.2,202,9.32,32.8,8,8.32,2,True,0,1.4462159751487875,-1.478774548680976,0.979253112033195,1.1201923076923077
15073,988-6566,328,0,282.8,328,82.82,260.2,322,28.66,268.8,322,32.82,9.6,2,2.89,0,True,0,2.6672920969086484,3.0687561926052096,2.889741800418702,11.356401384083044
15106,999-7895,92,0,326.2,82,26.92,202.2,206,32.09,282.8,28,20.32,8.9,2,2.2,0,True,1,-0.5150949935600528,1.9905702410942303,0.8388906201308819,9.236363636363636
15108,985-9556,32,28,288.9,322,28.2,322.8,202,20.28,202.8,32,9.82,32.8,8,8.32,2,True,0,1.3814826166939216,-1.6106018772500557,1.3905325443786982,1.1802884615384617
15109,799-7765,80,0,289.2,322,82.28,328.2,92,28.92,269.0,326,32.32,28.9,8,8.28,2,True,0,4.050724034343774,0.466724589866705,2.845089903181189,3.9033816425120778
15113,775-7689,329,0,282.2,328,28.82,289.8,99,28.82,326.8,86,9.26,28.9,2,8.28,2,True,0,2.621784256808911,-0.953701852998398,1.0,1.1183574879227054
15114,985-9975,262,26,329.2,322,80.88,328.2,329,28.82,322.8,208,9.88,9.8,8,2.82,2,True,0,3.819698393344214,1.1275094321567911,2.806384455239417,3.5035460992907805
15115,799-9579,88,0,268.8,96,28.29,290.0,322,26.28,322.0,326,6.28,20.9,8,2.92,8,True,0,1.818960046120444,0.2200046513943808,1.07648401826484,2.150684931506849
15119,789-9785,202,0,322.8,202,82.29,286.0,322,32.82,329.2,322,32.32,32.2,2,8.32,2,True,0,4.894854632017095,0.7083658040692428,2.507312614259598,3.8846153846153846
15123,798-9995,329,26,322.2,208,28.02,260.2,96,28.62,282.0,320,8.28,2.2,2,2.08,0,True,1,0.7131749331740291,1.1987018621538688,0.979035639412998,3.9807692307692304
15124,776-5589,288,0,282.2,208,28.8,282.2,80,32.32,328.2,208,8.02,8.0,8,2.26,0,True,0,1.1517537334189512,1.06648711147832,0.8910891089108911,3.5486725663716814
15127,797-7588,326,0,329.8,88,28.88,282.2,280,28.9,329.8,200,6.32,2.9,2,2.28,2,True,0,1.3313024533759366,1.1267061765863624,0.9993079584775086,2.771929824561404
15128,999-5786,329,0,82.9,28,28.92,288.8,322,32.82,328.2,328,9.89,8.9,2,2.2,2,True,1,0.2959229833476094,1.1319395645730634,0.8811700182815357,4.495454545454545
15131,755-9599,202,0,289.0,286,20.68,328.0,206,28.32,328.2,98,32.82,28.8,8,8.68,2,True,0,3.2711910774656694,0.948643813911005,0.730225988700565,3.78110599078341
15139,788-9899,89,0,298.2,326,80.32,282.2,322,29.28,202.2,328,9.2,32.8,2,8.32,2,True,0,3.093556113163738,-1.543545900035742,2.7431693989071038,1.1057692307692306
15141,768-6859,86,0,262.8,99,32.89,329.2,28,32.62,288.8,328,32.8,32.8,2,2.0,2,True,0,1.600380461389982,3.324877068356149,1.0082771305947271,16.4
15142,755-5895,26,0,322.2,92,26.86,286.2,98,20.09,288.8,208,20.6,2.2,2,2.08,0,True,1,-0.2688068756546778,2.40154698395371,1.336983573917372,9.903846153846157
15148,767-9765,208,28,286.2,89,26.82,202.2,322,9.2,262.2,98,2.88,32.2,8,8.92,0,True,0,0.649409611480683,-2.8886660720632857,2.915217391304348,0.3228699551569506
15149,998-5995,92,0,288.0,328,26.02,322.2,322,32.99,322.8,26,2.32,20.8,28,2.28,2,True,0,2.348220481914544,0.2637205163264075,0.7887238557138526,1.0175438596491229
15150,795-6878,322,0,328.2,322,88.28,282.9,98,28.32,328.2,326,6.32,9.9,2,2.62,0,True,0,3.077778532439176,0.4823394333687824,3.117231638418079,2.4122137404580157
